"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"219069";1006755234;"15-015-73266";37,8482378;-96,8791722;"inj"
"219070";1006755235;"15-015-73267";37,8482378;-96,8791722;"inj"
"219071";1006755236;"15-015-73268";37,8518465;-96,8837574;"inj"
"219073";1006755238;"15-015-73270";37,8518404;-96,8791642;"inj"
"219075";1006755240;"15-015-73272";37,8446356;-96,88376;"inj"
"219078";1006755243;"15-015-73275";37,8482476;-96,8929318;"inj"
"219080";1006755245;"15-015-73277";37,8482443;-96,8883453;"inj"
"219081";1006755246;"15-015-73278";37,8482443;-96,8883453;"inj"
"219082";1006755247;"15-015-73279";37,8482443;-96,8883453;"inj"
"219083";1006755248;"15-015-73280";37,8482378;-96,8791722;"inj"
"219084";1006755249;"15-015-73281";37,8446351;-96,8791801;"inj"
"219085";1006755250;"15-015-73282";37,8518465;-96,8837574;"inj"
"219086";1006755251;"15-015-73283";37,8518526;-96,8883506;"inj"
"219087";1006755252;"15-015-73284";37,8518526;-96,8883506;"inj"
"219089";1006755254;"15-015-73286";37,8518587;-96,8929438;"inj"
"219090";1006755255;"15-015-73287";37,8500508;-96,8906429;"inj"
"219091";1006755256;"15-015-73288";37,8518587;-96,8929438;"inj"
"219092";1006755257;"15-015-73289";37,8518526;-96,8883506;"inj"
"219093";1006755258;"15-015-73290";37,844802;-96,8836761;"inj"
"219094";1006755259;"15-015-73291";37,8518465;-96,8837574;"inj"
"219095";1006755260;"15-015-73292";37,8518404;-96,8791642;"inj"
"219096";1006755261;"15-015-73293";37,8482378;-96,8791722;"inj"
"219097";1006755262;"15-015-73294";37,8518465;-96,8837574;"inj"
"219102";1006755268;"15-015-73299";37,8510129;-96,8778743;"inj"
"219103";1006755270;"15-015-73300";37,8452954;-96,8848172;"inj"
"219104";1006755271;"15-015-73301";37,8457077;-96,8842481;"inj"
"219105";1006755272;"15-015-73302";37,8428269;-96,8811893;"inj"
"219126";1006755294;"15-015-73325";37,8483374;-96,9021483;"inj"
"219127";1006755295;"15-015-73326";37,8473875;-96,8986824;"inj"
"219128";1006755296;"15-015-73327";37,8474703;-96,9056044;"inj"
"219156";1006755324;"15-015-73355";37,8520079;-96,904477;"inj"
"219157";1006755325;"15-015-73356";37,8518983;-96,8975495;"inj"
"219159";1006755327;"15-015-73358";37,8518983;-96,8975495;"inj"
"219165";1006755333;"15-015-73364";37,8482786;-96,8975328;"inj"
"219166";1006755334;"15-015-73365";37,8518983;-96,8975495;"inj"
"219167";1006755335;"15-015-73366";37,8518983;-96,8975495;"inj"
"219168";1006755336;"15-015-73367";37,8521176;-96,9114045;"inj"
"219205";1006755374;"15-015-73405";37,8502203;-96,9067749;"inj"
"219206";1006755375;"15-015-73406";37,8521176;-96,9114045;"inj"
"219222";1006755391;"15-015-73422";37,8447924;-96,9113538;"inj"
"219223";1006755392;"15-015-73423";37,8483962;-96,9067637;"inj"
"219224";1006755393;"15-015-78133";37,8520445;-96,9067862;"inj"
"219226";1006755396;"15-015-73425";37,8447479;-96,9067413;"inj"
"219227";1006755397;"15-015-73426";37,8410996;-96,9067188;"inj"
"219228";1006755398;"15-015-73427";37,8410996;-96,9067188;"inj"
"219230";1006755400;"15-015-73429";37,8447479;-96,9067413;"inj"
"219235";1006755405;"15-015-73434";37,8447924;-96,9113538;"inj"
"219236";1006755406;"15-015-73435";37,8411298;-96,9113285;"inj"
"219237";1006755407;"15-015-73436";37,848455;-96,9113792;"inj"
"219239";1006755409;"15-015-73438";37,8447479;-96,9067413;"inj"
"219240";1006755410;"15-015-73439";37,8521176;-96,9114045;"inj"
"219246";1006755416;"15-015-73445";37,8502863;-96,9113918;"inj"
"219248";1006755418;"15-015-73447";37,8447702;-96,9090476;"inj"
"219253";1006755423;"15-015-73452";37,8410393;-96,8974995;"inj"
"219254";1006755424;"15-015-73453";37,8428657;-96,8997729;"inj"
"219290";1006755461;"15-015-73490";37,845624;-96,9032869;"inj"
"219291";1006755462;"15-015-73491";37,8419527;-96,8986562;"inj"
"219292";1006755463;"15-015-73492";37,8455519;-96,896367;"inj"
"219293";1006755464;"15-015-73493";37,8455519;-96,896367;"inj"
"219294";1006755465;"15-015-73494";37,8419695;-96,9009615;"inj"
"219295";1006755466;"15-015-73495";37,843795;-96,9021238;"inj"
"219296";1006755467;"15-015-73496";37,845624;-96,9032869;"inj"
"219297";1006755468;"15-015-73497";37,8401477;-96,8997998;"inj"
"219298";1006755469;"15-015-73498";37,8447035;-96,9021287;"inj"
"219299";1006755470;"15-015-73499";37,8428398;-96,896355;"inj"
"219301";1006755472;"15-015-73501";37,8455999;-96,9009803;"inj"
"219303";1006755474;"15-015-73503";37,848455;-96,9113792;"swd"
"219304";1006755475;"15-015-73504";37,8455519;-96,896367;"inj"
"219306";1006755477;"15-015-73506";37,8437439;-96,896359;"inj"
"219309";1006755483;"15-015-73510";37,8412079;-96,8977231;"inj"
"219376";1006755555;"15-015-73577";37,8530068;-96,919434;"inj"
"219377";1006755556;"15-015-73578";37,8410696;-96,9250917;"swd"
"219378";1006755557;"15-015-73579";37,8483974;-96,9228383;"swd"
"219379";1006755558;"15-015-73580";37,8483322;-96,9297019;"swd"
"219380";1006755559;"15-015-73581";37,8446859;-96,9296885;"swd"
"219381";1006755560;"15-015-73582";37,8446859;-96,9296885;"swd"
"219383";1006755562;"15-015-73584";37,8410396;-96,9296751;"swd"
"219384";1006755563;"15-015-73585";37,849368;-96,9171246;"inj"
"219385";1006755564;"15-015-73586";37,8475147;-96,919401;"inj"
"219386";1006755565;"15-015-73587";37,8456648;-96,9216793;"inj"
"219387";1006755566;"15-015-73588";37,8420544;-96,9147857;"inj"
"219388";1006755567;"15-015-73589";37,8411298;-96,9159251;"inj"
"219390";1006755569;"15-015-73591";37,844787;-96,9170948;"inj"
"219391";1006755570;"15-015-73592";37,8447227;-96,925109;"swd"
"219392";1006755571;"15-015-73593";37,843827;-96,9228144;"inj"
"219393";1006755572;"15-015-73594";37,8419908;-96,9239504;"inj"
"219394";1006755573;"15-015-73595";37,847452;-96,926266;"inj"
"219395";1006755574;"15-015-73596";37,8483322;-96,9297019;"inj"
"219396";1006755575;"15-015-73597";37,8519786;-96,9297153;"inj"
"219397";1006755576;"15-015-73598";37,8529809;-96,9217195;"inj"
"219398";1006755577;"15-015-73599";37,8529809;-96,9217195;"inj"
"219399";1006755578;"15-015-73600";37,8438445;-96,9205242;"inj"
"219400";1006755579;"15-015-73601";37,8410696;-96,9250917;"inj"
"219401";1006755580;"15-015-73602";37,8456455;-96,9239686;"inj"
"219402";1006755581;"15-015-73603";37,8512246;-96,9148502;"inj"
"219403";1006755582;"15-015-73604";37,8475356;-96,9171127;"inj"
"219404";1006755583;"15-015-73605";37,844787;-96,9170948;"inj"
"219405";1006755584;"15-015-73606";37,8502724;-96,9182741;"inj"
"219406";1006755585;"15-015-73607";37,8512246;-96,9148502;"inj"
"219407";1006755586;"15-015-73608";37,8511761;-96,919423;"inj"
"219408";1006755587;"15-015-73609";37,8438709;-96,9170888;"inj"
"219409";1006755588;"15-015-73610";37,8448054;-96,914805;"inj"
"219416";1006755597;"15-015-73618";37,8274588;-96,9216495;"swd"
"219425";1006755606;"15-015-73627";37,8274793;-96,9170612;"inj"
"219426";1006755607;"15-015-73628";37,8283826;-96,9182081;"inj"
"219428";1006755609;"15-015-73630";37,8302103;-96,9159138;"inj"
"219437";1006755618;"15-015-73639";37,8292749;-96,9216487;"inj"
"219444";1006755625;"15-015-73646";37,8292856;-96,9193548;"inj"
"219445";1006755626;"15-015-73647";37,8301993;-96,9182076;"inj"
"219460";1006755641;"15-015-73662";37,828393;-96,915914;"inj"
"219461";1006755642;"15-015-73663";37,825672;-96,9147672;"inj"
"219462";1006755647;"15-015-73668";37,8365391;-96,9216454;"inj"
"219463";1006755648;"15-015-73669";37,8383683;-96,9193519;"inj"
"219465";1006755650;"15-015-73671";37,8374794;-96,9159129;"inj"
"219487";1006755672;"15-015-73693";37,8347595;-96,9147666;"inj"
"219488";1006755673;"15-015-73694";37,8329362;-96,9159135;"inj"
"219489";1006755674;"15-015-73695";37,8347474;-96,9170598;"inj"
"219490";1006755675;"15-015-73696";37,8347474;-96,9170598;"inj"
"219491";1006755676;"15-015-73697";37,8329187;-96,9193536;"inj"
"219492";1006755677;"15-015-73698";37,8329187;-96,9193536;"inj"
"219493";1006755678;"15-015-73699";37,8328953;-96,9239405;"inj"
"219494";1006755679;"15-015-73700";37,8383158;-96,9285228;"inj"
"219495";1006755680;"15-015-73701";37,8383026;-96,9308156;"inj"
"219496";1006755681;"15-015-73702";37,8365518;-96,9193524;"inj"
"219497";1006755682;"15-015-73703";37,8374278;-96,9250843;"inj"
"219498";1006755683;"15-015-73704";37,8337852;-96,92738;"inj"
"219499";1006755684;"15-015-73705";37,8365012;-96,9285244;"inj"
"219553";1006755738;"15-015-73759";37,8347231;-96,9216462;"inj"
"219588";1006755773;"15-015-73792";37,8265358;-96,9250913;"inj"
"219591";1006755776;"15-015-73795";37,8265159;-96,9296799;"inj"
"219592";1006755777;"15-015-73796";37,8301446;-96,9296766;"inj"
"219596";1006755781;"15-015-73800";37,8274157;-96,9307563;"swd"
"219616";1006755801;"15-015-73821";37,8302083;-96,9067184;"inj"
"219617";1006755802;"15-015-73822";37,8265814;-96,9067227;"inj"
"219618";1006755803;"15-015-73823";37,8265814;-96,9067227;"inj"
"219655";1006755840;"15-015-73861";37,8274914;-96,9101708;"inj"
"219656";1006755841;"15-015-73862";37,829307;-96,9101697;"inj"
"219657";1006755842;"15-015-73863";37,8265843;-96,9113209;"inj"
"219658";1006755843;"15-015-73864";37,8256765;-96,9124706;"inj"
"219659";1006755844;"15-015-73865";37,8265843;-96,9113209;"inj"
"219660";1006755845;"15-015-73866";37,8293106;-96,9124699;"inj"
"219661";1006755846;"15-015-73867";37,8256762;-96,9113213;"inj"
"219664";1006755849;"15-015-73870";37,8256765;-96,9124706;"inj"
"219666";1006755851;"15-015-73872";37,8256758;-96,9101719;"inj"
"219683";1006755868;"15-015-73889";37,8310924;-96,8963633;"inj"
"219684";1006755869;"15-015-73890";37,8301954;-96,8998168;"inj"
"219685";1006755870;"15-015-73891";37,8301911;-96,8975163;"inj"
"219687";1006755872;"15-015-73893";37,8283891;-96,9021209;"inj"
"219688";1006755873;"15-015-73894";37,8274849;-96,9032725;"inj"
"219689";1006755874;"15-015-73895";37,8301997;-96,9021173;"inj"
"219690";1006755875;"15-015-73896";37,8301997;-96,9021173;"inj"
"219698";1006755883;"15-015-79137";37,8256765;-96,9124706;"inj"
"219713";1006755898;"15-015-73919";37,8338244;-96,9032611;"inj"
"219714";1006755899;"15-015-73920";37,8356357;-96,9032579;"inj"
"219715";1006755900;"15-015-73921";37,8338316;-96,9055631;"inj"
"219716";1006755901;"15-015-73922";37,8338352;-96,9067141;"inj"
"219717";1006755902;"15-015-73923";37,832016;-96,904415;"inj"
"219718";1006755903;"15-015-73924";37,8356486;-96,9067119;"inj"
"219719";1006755904;"15-015-73925";37,8383634;-96,9055568;"inj"
"219720";1006755905;"15-015-73926";37,8374621;-96,9067098;"inj"
"219740";1006755925;"15-015-73946";37,8376198;-96,8982385;"inj"
"219741";1006755926;"15-015-73947";37,8383612;-96,9009018;"inj"
"219745";1006755930;"15-015-73951";37,8365133;-96,8963472;"inj"
"219746";1006755931;"15-015-73952";37,8329123;-96,9009612;"inj"
"219747";1006755932;"15-015-73953";37,8347142;-96,8986549;"inj"
"219748";1006755933;"15-015-73954";37,8356184;-96,8986525;"inj"
"219750";1006755935;"15-015-73956";37,836532;-96,9009532;"inj"
"219787";1006755973;"15-015-73993";37,8328977;-96,8917846;"inj"
"219792";1006755978;"15-015-73998";37,8365094;-96,8940538;"inj"
"219793";1006755979;"15-015-73999";37,8356083;-96,8906323;"inj"
"219794";1006755980;"15-015-74000";37,8383184;-96,8906208;"swd"
"219795";1006755981;"15-015-74001";37,8385333;-96,8929385;"inj"
"219796";1006755982;"15-015-74002";37,8318804;-96,8861872;"inj"
"219799";1006755985;"15-015-74003";37,8343134;-96,8925182;"inj"
"219814";1006756001;"15-015-74018";37,8347056;-96,8894948;"inj"
"219815";1006756002;"15-015-74019";37,8383158;-96,8940476;"inj"
"219816";1006756003;"15-015-74020";37,8310919;-96,8895111;"inj"
"219817";1006756004;"15-015-74021";37,8347069;-96,8872122;"inj"
"219864";1006756051;"15-015-74068";37,8329009;-96,8849396;"inj"
"219869";1006756056;"15-015-74073";37,8292874;-96,8804002;"inj"
"219871";1006756058;"15-015-74075";37,8347095;-96,882647;"inj"
"219872";1006756059;"15-015-74076";37,8356125;-96,883783;"inj"
"219873";1006756060;"15-015-74077";37,8383254;-96,8814827;"inj"
"219874";1006756061;"15-015-74078";37,8383245;-96,882625;"inj"
"219875";1006756062;"15-015-74079";37,836517;-96,882636;"inj"
"219876";1006756063;"15-015-74080";37,8374232;-96,8792044;"inj"
"219877";1006756064;"15-015-74081";37,8374232;-96,8792044;"inj"
"219879";1006756066;"15-015-74083";37,825672;-96,8781462;"inj"
"219881";1006756068;"15-015-74085";37,8365155;-96,8849196;"inj"
"219882";1006756069;"15-015-74086";37,830192;-96,878114;"inj"
"219883";1006756070;"15-015-78691";37,8347108;-96,8803644;"inj"
